2020-03-01,,1,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,0,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,,0,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,,0,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,7,,,,,,,,,,,,,,,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,,1,,,,,,,,,,,,,,,1.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,2,,,,,,,,,,,,,,,1.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,5.263,,,,,,,,,,,,,,,12.088,,,,,,,,,,,,,
2020-03-08,,1,,,,,,,,,,,,,,,1.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,16.571,,,,,,,,,,,,,,,3.704,,,,,,,,,,,,,,,9.483,,,,,,,,,,,,,
2020-03-09,,6,,,,,,,,,,,,,,,2.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,18.857,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,12.879,,,,,,,,,,,,,
2020-03-10,,6,,,,,,,,,,,,,,,3.286,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,28.429,,,,,,,,,,,,,,,8.333,,,,,,,,,,,,,,,11.558,,,,,,,,,,,,,
2020-03-11,,18,,,,,,,,,,,,,,,5.857,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,45.857,,,,,,,,,,,,,,,13.433,,,,,,,,,,,,,,,12.773,,,,,,,,,,,,,
2020-03-12,,11,,,,,,,,,,,,,,,6.429,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,67.571,,,,,,,,,,,,,,,7.237,,,,,,,,,,,,,,,9.514,,,,,,,,,,,,,
2020-03-13,,27,,,,,,,,,,,,,,,10.143,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,91.714,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,11.059,,,,,,,,,,,,,
2020-03-14,,32,,,,,,,,,,,,,,,14.429,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,113.286,,,,,,,,,,,,,,,16.931,,,,,,,,,,,,,,,12.736,,,,,,,,,,,,,
2020-03-15,,35,,,,,,,,,,,,,,,19.286,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,153.143,,,,,,,,,,,,,,,11.438,,,,,,,,,,,,,,,12.593,,,,,,,,,,,,,
2020-03-16,,34,,,,,,,,,,,,,,,23.286,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1.143,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,221.571,,,,,,,,,,,,,,,6.869,,,,,,,,,,,,,,,10.509,,,,,,,,,,,,,
2020-03-17,,30,,,,,,,,,,,,,,,26.714,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1.429,,,,,,,,,,,,,,,778,,,,,,,,,,,,,,,322.429,,,,,,,,,,,,,,,3.856,,,,,,,,,,,,,,,8.285,,,,,,,,,,,,,
2020-03-18,,69,57,34,53,41,24,10,15,17,23,1,3,1,49,,34,,,,,,,,,,,,,,,3,2,1,1,1,2,0,0,0,1,0,0,0,1,,1.857,,,,,,,,,,,,,,,581,83,36,37,35,33,7,23,15,7,5,5,6,51,,386.286,,,,,,,,,,,,,,,11.876,68.675,94.444,143.243,117.143,72.727,142.857,65.217,113.333,328.571,20,60,16.667,96.078,,8.802,,,,,,,,,,,,,
2020-03-19,,82,40,25,32,54,14,9,7,5,28,1,1,3,40,,44.143,,,,,,,,,,,,,,,5,2,1,1,4,0,0,0,0,2,0,0,0,5,,2.571,,,,,,,,,,,,,,,876,116,81,113,65,44,12,56,14,15,22,10,7,97,,489.714,,,,,,,,,,,,,,,9.361,34.483,30.864,28.319,83.077,31.818,75,12.5,35.714,186.667,4.545,10,42.857,41.237,,9.014,,,,,,,,,,,,,
2020-03-20,,123,56,34,41,34,28,8,14,15,30,3,2,3,52,,57.857,,,,,,,,,,,,,,,1,6,4,0,1,2,1,1,1,3,1,0,0,4,,2.286,,,,,,,,,,,,,,,871,115,111,96,63,65,47,49,44,28,11,21,8,114,,585.143,,,,,,,,,,,,,,,14.122,48.696,30.631,42.708,53.968,43.077,17.021,28.571,34.091,107.143,27.273,9.524,37.5,45.614,,9.888,,,,,,,,,,,,,
2020-03-21,,119,54,26,36,27,15,7,22,15,33,5,1,5,37,,70.286,,,,,,,,,,,,,,,6,4,3,4,1,2,1,0,1,2,0,0,0,0,,3,,,,,,,,,,,,,,,1478,137,304,80,74,71,179,54,44,101,14,23,5,127,,769.286,,,,,,,,,,,,,,,8.051,39.416,8.553,45,36.486,21.127,3.911,40.741,34.091,32.673,35.714,4.348,100,29.134,,9.136,,,,,,,,,,,,,
2020-03-22,,125,37,21,43,17,24,5,10,8,21,0,3,6,38,,83.143,,,,,,,,,,,,,,,4,2,2,0,1,3,0,0,0,2,0,0,1,2,,3.429,,,,,,,,,,,,,,,945,103,77,74,68,62,88,27,25,46,1,27,6,174,,860.571,,,,,,,,,,,,,,,13.228,35.922,27.273,58.108,25,38.71,5.682,37.037,32,45.652,0,11.111,100,21.839,,9.661,,,,,,,,,,,,,
2020-03-23,,197,59,37,61,49,42,11,12,13,56,7,1,2,54,,106.429,,,,,,,,,,,,,,,6,6,7,7,2,3,1,1,0,4,1,0,0,2,,3.857,,,,,,,,,,,,,,,1475,74,288,35,25,22,181,18,38,110,6,10,7,105,,1000.571,,,,,,,,,,,,,,,13.356,79.73,12.847,174.286,196,190.909,6.077,66.667,34.211,50.909,116.667,10,28.571,51.429,,10.637,,,,,,,,,,,,,
2020-03-24,,178,58,38,58,37,30,9,10,14,47,2,1,7,39,,127.571,51.571,30.714,46.286,37,25.286,8.429,12.857,12.429,34,2.714,1.714,3.857,44.143,,7,1,3,6,1,3,1,2,0,6,0,0,0,1,,4.571,3.286,3,2.714,1.571,2.143,0.571,0.571,0.286,2.857,0.286,0,0.143,2.143,,1187,154,185,69,47,56,60,16,57,51,11,31,2,257,,1059,111.714,154.571,72,53.857,50.429,82,34.714,33.857,51.143,10,18.143,5.857,132.143,,14.996,37.662,20.541,84.058,78.723,53.571,15,62.5,24.561,92.157,18.182,3.226,350,15.175,,12.046,46.164,19.871,64.286,68.7,50.142,10.279,37.037,36.709,66.48,27.143,9.449,65.854,33.405
2020-03-25,,313,75,39,48,47,44,6,15,10,48,4,0,5,52,,162.429,54.143,31.429,45.571,37.857,28.143,7.857,12.857,11.429,37.571,3.143,1.286,4.429,44.571,,16,4,5,6,5,5,0,0,0,5,0,0,0,0,,6.429,3.571,3.571,3.429,2.143,2.571,0.571,0.571,0.286,3.429,0.286,0,0.143,2,,1896,196,127,134,179,130,29,52,259,53,9,34,27,313,,1246.857,127.857,167.571,85.857,74.429,64.286,85.143,38.857,68.714,57.714,10.571,22.286,8.857,169.571,,16.508,38.265,30.709,35.821,26.257,33.846,20.69,28.846,3.861,90.566,44.444,0,18.519,16.613,,13.027,42.346,18.755,53.078,50.864,43.778,9.228,33.088,16.632,65.099,29.73,5.769,50,26.285
2020-03-26,,296,52,24,58,28,26,6,11,9,45,2,1,2,41,,193,55.857,31.286,49.286,34.143,29.857,7.429,13.429,12,40,3.286,1.286,4.286,44.714,,4,8,1,3,0,0,0,1,1,6,0,0,0,2,,6.286,4.429,3.571,3.714,1.571,2.571,0.571,0.714,0.429,4,0.286,0,0.143,1.571,,1732,182,168,141,136,89,37,64,44,44,50,30,9,279,,1369.143,137.286,180,89.857,84.571,70.714,88.714,40,73,61.857,14.571,25.143,9.143,195.571,,17.09,28.571,14.286,41.135,20.588,29.213,16.216,17.188,20.455,102.273,4,3.333,22.222,14.695,,14.096,40.687,17.381,54.849,40.372,42.222,8.374,33.571,16.438,64.665,22.549,5.114,46.875,22.863
2020-03-27,,329,63,35,59,31,38,4,16,11,67,3,3,1,44,,222.429,56.857,31.429,51.857,33.714,31.286,6.857,13.714,11.429,45.286,3.286,1.429,4,43.571,,10,5,5,2,3,3,0,2,1,4,0,0,0,1,,7.571,4.286,3.714,4,1.857,2.714,0.429,0.857,0.429,4.143,0.143,0,0.143,1.143,,1874,198,167,180,123,109,48,57,51,80,40,47,12,237,,1512.429,149.143,188,101.857,93.143,77,88.857,41.143,74,69.286,18.714,28.857,9.714,213.143,,17.556,31.818,20.958,32.778,25.203,34.862,8.333,28.07,21.569,83.75,7.5,6.383,8.333,18.565,,14.707,38.123,16.717,50.912,36.196,40.631,7.717,33.333,15.444,65.361,17.557,4.95,41.176,20.442
2020-03-28,,243,37,35,58,27,45,2,10,13,38,3,0,2,36,,240.143,54.429,32.714,55,33.714,35.571,6.143,12,11.143,46,3,1.286,3.571,43.429,,13,0,2,3,2,2,0,0,0,2,0,0,0,2,,8.571,3.714,3.571,3.857,2,2.714,0.286,0.857,0.286,4.143,0.143,0,0.143,1.429,,1350,189,92,149,111,87,18,58,51,35,34,11,8,166,,1494.143,156.571,157.714,111.714,98.429,79.286,65.857,41.714,75,59.857,21.571,27.143,10.143,218.714,,18,19.577,38.043,38.926,24.324,51.724,11.111,17.241,25.49,108.571,8.824,0,25,21.687,,16.072,34.763,20.743,49.233,34.253,44.865,9.328,28.767,14.857,76.85,13.907,4.737,35.211,19.856
2020-03-29,,335,61,10,44,32,39,5,13,17,33,0,0,2,42,,270.143,57.857,31.143,55.143,35.857,37.714,6.143,12.429,12.429,47.714,3,0.857,3,44,,11,4,0,7,0,0,0,1,2,3,0,0,0,4,,9.571,4,3.286,4.857,1.857,2.286,0.286,1,0.571,4.286,0.143,0,0,1.714,,1726,194,191,132,138,109,37,67,36,46,68,32,11,236,,1605.714,169.571,174,120,108.429,86,58.571,47.429,76.571,59.857,31.143,27.857,10.857,227.571,,19.409,31.443,5.236,33.333,23.188,35.78,13.514,19.403,47.222,71.739,0,0,18.182,17.797,,16.824,34.12,17.898,45.952,33.07,43.854,10.488,26.205,16.231,79.714,9.633,3.077,27.632,19.335
2020-03-30,,335,76,32,99,41,45,13,12,15,57,3,0,9,52,,289.857,60.286,30.429,60.571,34.714,38.143,6.429,12.429,12.714,47.857,2.429,0.714,4,43.714,,20,6,1,14,3,3,0,0,3,4,0,0,0,1,,11.571,4,2.429,5.857,2,2.286,0.143,0.857,1,4.286,0,0,0,1.571,,1583,156,261,133,128,111,27,56,40,67,26,23,9,228,,1621.143,181.286,170.143,134,123.143,98.714,36.571,52.857,76.857,53.714,34,29.714,11.143,245.143,,21.162,48.718,12.261,74.436,32.031,40.541,48.148,21.429,37.5,85.075,11.538,0,100,22.807,,17.88,33.255,17.884,45.203,28.19,38.64,17.578,23.514,16.543,89.096,7.143,2.404,35.897,17.832
2020-03-31,,384,58,24,61,32,26,12,15,5,49,2,3,2,34,,319.286,60.286,28.429,61,34,37.571,6.857,13.143,11.429,48.143,2.429,1,3.286,43,,15,6,1,9,0,0,0,0,0,1,1,0,0,3,,12.714,4.714,2.143,6.286,1.857,1.857,0,0.571,1,3.571,0.143,0,0,1.857,,1752,180,215,147,141,127,28,62,41,51,39,27,7,273,,1701.857,185,174.429,145.143,136.571,108.857,32,59.429,74.571,53.714,38,29.143,11.857,247.429,,21.918,32.222,11.163,41.497,22.695,20.472,42.857,24.194,12.195,96.078,5.128,11.111,28.571,12.454,,18.761,32.587,16.298,42.028,24.895,34.514,21.429,22.115,15.326,89.628,6.391,3.431,27.711,17.379
2020-04-01,,405,116,21,106,50,46,10,16,8,56,6,1,4,52,,332.429,66.143,25.857,69.286,34.429,37.857,7.429,13.286,11.143,49.286,2.714,1.143,3.143,43,,29,11,1,17,4,3,0,2,2,3,1,0,0,2,,14.571,5.714,1.571,7.857,1.714,1.571,0,0.857,1.286,3.286,0.286,0,0,2.143,,1629,226,116,174,148,118,88,62,52,90,23,26,15,188,,1663.714,189.286,172.857,150.857,132.143,107.143,40.429,60.857,45,59,40,28,10.143,229.571,,24.862,51.327,18.103,60.92,33.784,38.983,11.364,25.806,15.385,62.222,26.087,3.846,26.667,27.66,,19.981,34.943,14.959,45.928,26.054,35.333,18.375,21.831,24.762,83.535,6.786,4.082,30.986,18.731
2020-04-02,,453,78,40,75,28,38,4,12,7,48,2,0,5,29,,354.857,69.857,28.143,71.714,34.429,39.571,7.143,13.429,10.857,49.714,2.714,1,3.571,41.286,,22,10,2,3,2,1,0,2,0,3,0,0,0,4,,17.143,6,1.714,7.857,2,1.714,0,1,1.143,2.857,0.286,0,0,2.429,,1878,188,257,181,144,134,59,66,61,73,57,59,9,272,,1684.571,190.143,185.571,156.571,133.286,113.571,43.571,61.143,47.429,63.143,41,32.143,10.143,228.571,,24.121,41.489,15.564,41.436,19.444,28.358,6.78,18.182,11.475,65.753,3.509,0,55.556,10.662,,21.065,36.739,15.166,45.803,25.831,34.843,16.393,21.963,22.892,78.733,6.62,3.111,35.211,18.062
2020-04-03,,389,89,32,93,37,53,12,8,18,60,3,0,6,31,,363.429,73.571,27.714,76.571,35.286,41.714,8.286,12.286,11.857,48.714,2.714,0.571,4.286,39.429,,21,5,5,7,3,1,0,0,2,3,1,0,1,1,,18.714,6,1.714,8.571,2,1.429,0,0.714,1.286,2.714,0.429,0,0.143,2.429,,2004,243,161,212,171,127,155,74,52,219,30,34,15,205,,1703.143,196.571,184.714,161.143,140.143,116.143,58.857,63.571,47.571,83,39.571,30.286,10.571,224,,19.411,36.626,19.876,43.868,21.637,41.732,7.742,10.811,34.615,27.397,10,0,40,15.122,,21.339,37.427,15.004,47.518,25.178,35.916,14.078,19.326,24.925,58.692,6.859,1.887,40.541,17.602
2020-04-04,,388,70,21,59,35,36,7,8,19,40,0,0,2,24,,384.143,78.286,25.714,76.714,36.429,40.429,9,12,12.714,49,2.286,0.571,4.286,37.714,,29,5,2,4,4,2,0,1,6,3,0,0,0,4,,21,6.714,1.714,8.714,2.286,1.429,0,0.857,2.143,2.857,0.429,0,0.143,2.714,,2166,251,295,203,171,131,135,90,54,158,27,23,18,201,,1819.714,205.429,213.714,168.857,148.714,122.429,75.571,68.143,48,100.571,38.571,32,12,229,,17.913,27.888,7.119,29.064,20.468,27.481,5.185,8.889,35.185,25.316,0,0,11.111,11.94,,21.11,38.108,12.032,45.431,24.496,33.022,11.909,17.61,26.488,48.722,5.926,1.786,35.714,16.469
2020-04-05,,224,62,16,64,20,44,4,6,4,29,2,0,5,41,,368.286,78.429,26.571,79.571,34.714,41.143,8.857,11,10.857,48.429,2.571,0.571,4.714,37.571,,33,7,0,13,3,4,1,1,1,3,0,0,0,4,,24.143,7.143,1.714,9.571,2.714,2,0.143,0.857,2,2.857,0.429,0,0.143,2.714,,1214,136,177,109,62,47,64,32,53,83,26,39,5,159,,1746.571,197.143,211.714,165.571,137.857,113.571,79.429,63.143,50.429,105.857,32.571,33,11.143,218,,18.451,45.588,9.04,58.716,32.258,93.617,6.25,18.75,7.547,34.94,7.692,0,100,25.786,,21.086,39.783,12.551,48.059,25.181,36.226,11.151,17.421,21.53,45.749,7.895,1.732,42.308,17.235
2020-04-06,,271,113,27,81,40,47,10,13,14,47,4,0,1,47,,359.143,83.714,25.857,77,34.571,41.429,8.429,11.143,10.714,47,2.714,0.571,3.571,36.857,,29,10,2,6,1,3,0,0,0,3,0,0,0,4,,25.429,7.714,1.857,8.429,2.429,2,0.143,0.857,1.571,2.714,0.429,0,0.143,3.143,,1660,179,224,179,97,99,87,66,46,147,15,34,4,135,,1757.571,200.429,206.429,172.143,133.429,111.857,88,64.571,51.286,117.286,31,34.571,10.429,204.714,,16.325,63.128,12.054,45.251,41.237,47.475,11.494,19.697,30.435,31.973,26.667,0,25,34.815,,20.434,41.768,12.526,44.73,25.91,37.037,9.578,17.257,20.891,40.073,8.756,1.653,34.247,18.004
2020-04-07,,263,84,19,63,40,56,4,9,10,45,1,0,3,29,,341.857,87.429,25.143,77.286,35.714,45.714,7.286,10.286,11.429,46.429,2.571,0.143,3.714,36.143,,29,14,1,5,3,3,0,0,2,1,0,0,0,1,,27.429,8.857,1.857,7.857,2.857,2.429,0.143,0.857,1.857,2.714,0.286,0,0.143,2.857,,1257,143,214,111,85,70,75,32,39,92,17,17,8,93,,1686.857,195.143,206.286,167,125.429,103.714,94.714,60.286,51,123.143,27.857,33.143,10.571,179,,20.923,58.741,8.879,56.757,47.059,80,5.333,28.125,25.641,48.913,5.882,0,37.5,31.183,,20.266,44.802,12.188,46.279,28.474,44.077,7.692,17.062,22.409,37.703,9.231,0.431,35.135,20.192
2020-04-08,,554,90,16,80,37,55,9,12,11,41,6,0,3,42,,363.143,83.714,24.429,73.571,33.857,47,7.143,9.714,11.857,44.286,2.571,0,3.571,34.714,,35,13,2,11,6,5,0,0,0,5,0,0,0,2,,28.286,9.143,2,7,3.143,2.714,0.143,0.571,1.571,3,0.143,0,0.143,2.857,,2251,317,151,266,155,167,93,82,58,133,19,30,25,299,,1775.714,208.143,211.286,180.143,126.429,110.714,95.429,63.143,51.857,129.286,27.286,33.714,12,194.857,,24.611,28.391,10.596,30.075,23.871,32.934,9.677,14.634,18.966,30.827,31.579,0,12,14.047,,20.451,40.22,11.562,40.841,26.78,42.452,7.485,15.385,22.865,34.254,9.424,0,29.762,17.815
2020-04-09,,372,90,24,87,29,44,5,15,13,62,1,1,1,51,,351.571,85.429,22.143,75.286,34,47.857,7.286,10.143,12.714,46.286,2.429,0.143,3,37.857,,37,13,0,9,4,5,0,2,2,2,0,0,0,5,,30.429,9.571,1.714,7.857,3.429,3.286,0.143,0.571,1.857,2.857,0.143,0,0.143,3,,1717,196,182,141,73,112,80,46,58,86,15,51,10,263,,1752.714,209.286,200.571,174.429,116.286,107.571,98.429,60.286,51.429,131.143,21.286,32.571,12.143,193.571,,21.666,45.918,13.187,61.702,39.726,39.286,6.25,32.609,22.414,72.093,6.667,1.961,10,19.392,,20.059,40.819,11.04,43.161,29.238,44.489,7.402,16.825,24.722,35.294,11.409,0.439,24.706,19.557
2020-04-10,,440,115,11,90,40,53,5,8,16,79,6,1,3,30,,358.857,89.143,19.143,74.857,34.429,47.857,6.286,10.143,12.429,49,2.857,0.286,2.571,37.714,,34,10,0,4,5,1,0,1,1,2,1,0,0,2,,32.286,10.286,1,7.429,3.714,3.286,0.143,0.714,1.714,2.714,0.143,0,0,3.143,,2495,305,500,192,134,137,67,59,62,102,44,39,8,241,,1822.857,218.143,249,171.571,111,109,85.857,58.143,52.857,114.429,23.286,33.286,11.143,198.714,,17.635,37.705,2.2,46.875,29.851,38.686,7.463,13.559,25.806,77.451,13.636,2.564,37.5,12.448,,19.687,40.864,7.688,43.63,31.017,43.906,7.321,17.445,23.514,42.821,12.27,0.858,23.077,18.979
2020-04-11,,438,74,11,83,28,35,5,8,17,63,5,0,4,39,,366,89.714,17.714,78.286,33.429,47.714,6,10.143,12.143,52.286,3.571,0.286,2.857,39.857,,33,2,0,9,7,1,0,0,2,1,0,0,1,2,,32.857,9.857,0.714,8.143,4.143,3.143,0.143,0.571,1.143,2.429,0.143,0,0.143,2.857,,2603,352,507,262,183,158,99,67,78,198,37,22,16,275,,1885.286,232.571,279.286,180,112.714,112.857,80.714,54.857,56.286,120.143,24.714,33.143,10.857,209.286,,16.827,21.023,2.17,31.679,15.301,22.152,5.051,11.94,21.795,31.818,13.514,0,25,14.182,,19.414,38.575,6.343,43.492,29.658,42.278,7.434,18.49,21.574,43.52,14.451,0.862,26.316,19.044
2020-04-12,,392,84,12,72,25,60,13,4,15,37,2,1,4,28,,390,92.857,17.143,79.429,34.143,50,7.286,9.857,13.714,53.429,3.571,0.429,2.714,38,,37,5,1,7,3,4,0,1,2,6,1,0,1,3,,33.429,9.571,0.857,7.286,4.143,3.143,0,0.571,1.286,2.857,0.286,0,0.286,2.714,,1815,224,342,168,90,138,39,63,56,156,28,8,6,204,,1971.143,245.143,302.857,188.429,116.714,125.857,77.143,59.286,56.714,130.571,25,28.714,11,215.714,,21.598,37.5,3.509,42.857,27.778,43.478,33.333,6.349,26.786,23.718,7.143,12.5,66.667,13.725,,19.785,37.879,5.66,42.153,29.253,39.728,9.444,16.627,24.181,40.919,14.286,1.493,24.675,17.616
2020-04-13,,293,103,26,112,29,51,11,9,29,67,3,0,2,45,,393.143,91.429,17,83.857,32.571,50.571,7.429,9.286,15.857,56.286,3.429,0.429,2.857,37.714,,37,6,1,14,3,0,1,0,2,4,0,0,0,2,,34.571,9,0.714,8.429,4.429,2.714,0.143,0.571,1.571,3,0.286,0,0.286,2.429,,1036,162,100,113,63,76,60,41,37,62,2,31,8,118,,1882,242.714,285.143,179,111.857,122.571,73.286,55.714,55.429,118.429,23.143,28.286,11.571,213.286,,28.282,63.58,26,99.115,46.032,67.105,18.333,21.951,78.378,108.065,150,0,25,38.136,,20.89,37.669,5.962,46.848,29.119,41.259,10.136,16.667,28.608,47.527,14.815,1.515,24.691,17.683
2020-04-14,,315,102,15,97,35,47,6,8,15,48,4,1,0,48,,400.571,94,16.429,88.714,31.857,49.286,7.714,9.143,16.571,56.714,3.857,0.571,2.429,40.429,,33,8,0,10,3,2,0,1,1,1,0,0,0,3,,35.143,8.143,0.571,9.143,4.429,2.571,0.143,0.714,1.429,3,0.286,0,0.286,2.714,,1256,180,151,144,90,86,65,34,29,75,16,11,4,140,,1881.857,248,276.143,183.714,112.571,124.857,71.857,56,54,116,23,27.429,11,220,,25.08,56.667,9.934,67.361,38.889,54.651,9.231,23.529,51.724,64,25,9.091,0,34.286,,21.286,37.903,5.949,48.289,28.299,39.474,10.736,16.327,30.688,48.892,16.77,2.083,22.078,18.377
2020-04-15,,421,136,7,109,31,57,17,16,17,45,3,1,3,42,,381.571,100.571,15.143,92.857,31,49.571,8.857,9.714,17.429,57.286,3.429,0.714,2.429,40.429,,34,7,0,9,4,2,1,1,1,0,0,0,0,1,,35,7.286,0.286,8.857,4.143,2.143,0.286,0.857,1.571,2.286,0.286,0,0.286,2.571,,1541,195,182,176,113,95,82,41,31,79,29,20,9,254,,1780.429,230.571,280.571,170.857,106.571,114.571,70.286,50.143,50.143,108.286,24.429,26,8.714,213.571,,27.32,69.744,3.846,61.932,27.434,60,20.732,39.024,54.839,56.962,10.345,5,33.333,16.535,,21.431,43.618,5.397,54.348,29.088,43.267,12.602,19.373,34.758,52.902,14.035,2.747,27.869,18.93
2020-04-16,,352,80,13,79,32,63,6,7,16,33,3,0,2,32,,378.714,99.143,13.571,91.714,31.429,52.286,9,8.571,17.857,53.143,3.714,0.571,2.571,37.714,,34,11,0,6,3,3,0,0,5,2,1,0,0,0,,34.571,7,0.286,8.429,4,1.857,0.286,0.571,2,2.286,0.429,0,0.286,1.857,,1777,270,228,185,134,144,81,71,69,85,37,24,7,233,,1789,241.143,287.143,177.143,115.286,119.143,70.429,53.714,51.714,108.143,27.571,22.143,8.286,209.286,,19.809,29.63,5.702,42.703,23.881,43.75,7.407,9.859,23.188,38.824,8.108,0,28.571,13.734,,21.169,41.114,4.726,51.774,27.261,43.885,12.779,15.957,34.53,49.141,13.472,2.581,31.034,18.02
2020-04-17,,423,87,10,80,39,65,12,14,23,65,5,2,5,38,,376.286,95.143,13.429,90.286,31.286,54,10,9.429,18.857,51.143,3.571,0.714,2.857,38.857,,36,4,0,3,7,3,0,1,2,3,0,0,2,1,,34.857,6.143,0.286,8.286,4.286,2.143,0.286,0.571,2.143,2.429,0.286,0,0.571,1.714,,1609,274,180,177,109,94,114,50,74,133,13,20,11,181,,1662.429,236.714,241.429,175,111.714,113,77.143,52.429,53.429,112.571,23.143,19.429,8.714,200.714,,26.29,31.752,5.556,45.198,35.78,69.149,10.526,28,31.081,48.872,38.462,10,45.455,20.994,,22.635,40.193,5.562,51.592,28.005,47.788,12.963,17.984,35.294,45.431,15.432,3.676,32.787,19.359
2020-04-18,,271,109,3,63,19,45,7,7,17,37,6,1,4,35,,352.429,100.143,12.286,87.429,30,55.429,10.286,9.286,18.857,47.429,3.714,0.857,2.857,38.286,,25,4,0,3,0,1,0,0,2,3,0,0,1,0,,33.714,6.429,0.286,7.429,3.286,2.143,0.286,0.571,2.143,2.714,0.286,0,0.571,1.429,,1851,231,178,138,119,93,158,69,56,263,22,31,5,281,,1555,219.429,194.429,157.286,102.571,103.714,85.571,52.714,50.286,121.857,21,20.714,7.143,201.571,,14.641,47.186,1.685,45.652,15.966,48.387,4.43,10.145,30.357,14.068,27.273,3.226,80,12.456,,22.664,45.638,6.319,55.586,29.248,53.444,12.02,17.615,37.5,38.921,17.687,4.138,40,18.994
2020-04-19,,316,67,8,66,24,41,1,8,12,23,4,0,4,40,,341.571,97.714,11.714,86.571,29.857,52.714,8.571,9.857,18.429,45.429,4,0.714,2.857,40,,34,4,0,4,2,0,0,1,2,2,0,0,1,2,,33.286,6.286,0.143,7,3.143,1.571,0.286,0.571,2.143,2.143,0.143,0,0.571,1.286,,1499,207,65,128,84,86,92,38,47,241,18,29,5,240,,1509.857,217,154.857,151.571,101.714,96.286,93.143,49.143,49,134,19.571,23.714,7,206.714,,21.081,32.367,12.308,51.562,28.571,47.674,1.087,21.053,25.532,9.544,22.222,0,80,16.667,,22.623,45.03,7.565,57.116,29.354,54.748,9.202,20.058,37.609,33.902,20.438,3.012,40.816,19.35
2020-04-20,,303,150,21,126,35,92,20,11,13,54,2,0,6,39,,343,104.429,11,88.571,30.714,58.571,9.857,10.143,16.143,43.571,3.857,0.714,3.429,39.143,,35,9,1,10,7,3,0,2,1,2,0,0,5,2,,33,6.714,0.143,6.429,3.714,2,0.143,0.857,2,1.857,0.143,0,1.286,1.286,,1510,203,251,131,62,76,96,41,46,220,12,7,4,125,,1577.571,222.857,176.429,154.143,101.571,96.286,98.286,49.143,50.286,156.571,21,20.286,6.429,207.714,,20.066,73.892,8.367,96.183,56.452,121.053,20.833,26.829,28.261,24.545,16.667,0,150,31.2,,21.742,46.859,6.235,57.461,30.239,60.831,10.029,20.64,32.102,27.828,18.367,3.521,53.333,18.845
